id,category,query1,query2,label
5705,感冒,喝菊花枸杞茶引起感冒是怎么回事？,长期引用菊花枸杞茶有什么后果？,0
5706,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒能打点滴吗？,1
5707,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒可以去吊点滴吗？,1
5708,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒能否用药？,0
5709,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒能吃什么药？,0
5710,感冒,哺乳期感冒可以打点滴吗,哺乳期感冒能吃板蓝根吗？,0
5711,感冒,小孩肠胃感冒怎么办什么症状,儿童肠胃感冒该怎么办症状是什么？,1
5712,感冒,小孩肠胃感冒怎么办什么症状,儿童肠胃感冒怎么做有什么症状？,1
5713,感冒,小孩肠胃感冒怎么办什么症状,儿童胃肠感冒吃什么药好？,0
5714,感冒,小孩肠胃感冒怎么办什么症状,孩子肠胃感冒吃什么食物好？,0
5715,感冒,小孩肠胃感冒怎么办什么症状,小孩肠胃感冒严重吗？,0
5716,感冒,孕妇感冒会不会影响胎儿。,孕妇感冒对胎儿有影响吗？,1
5717,感冒,孕妇感冒会不会影响胎儿。,孕妇感冒会影响胎儿吗？,1
5718,感冒,孕妇感冒会不会影响胎儿。,孕妇感冒对胎儿有什么影响？,0
5719,感冒,孕妇感冒会不会影响胎儿。,孕妇感冒能吃什么药？,0
5720,感冒,孕妇感冒会不会影响胎儿。,孕妇感冒该怎么办？,0
5721,感冒,你好，请问月经期可以吃氨咖黄敏胶囊吗,月经期间可以服用氨咖黄敏胶囊吗？,1
5722,感冒,你好，请问月经期可以吃氨咖黄敏胶囊吗,月经期间能否服用氨咖黄敏胶囊感冒药？,1
5723,感冒,你好，请问月经期可以吃氨咖黄敏胶囊吗,服用感冒药期间不可吃什么食物？,0
5724,感冒,你好，请问月经期可以吃氨咖黄敏胶囊吗,来姨妈期间感冒该怎么办？,0
5725,感冒,你好，请问月经期可以吃氨咖黄敏胶囊吗,月经期间感冒有什么影响？,0
5726,感冒,请问病毒性感冒症状有哪些,病毒性感冒症状有什么？,1
5727,感冒,请问病毒性感冒症状有哪些,病毒性感冒有什么症状表现？,1
5728,感冒,请问病毒性感冒症状有哪些,病毒性感冒传染吗？,0
5729,感冒,请问病毒性感冒症状有哪些,病毒性感冒能吃什么药？,0
5730,感冒,请问病毒性感冒症状有哪些,病毒性感冒需要上医院吗？,0
5731,感冒,蒲地蓝消炎片孕妇可以吃吗?,孕妇能服用蒲地蓝消炎片吗？,1
5732,感冒,蒲地蓝消炎片孕妇可以吃吗?,蒲地蓝消炎片可以给孕妇吃吗？,1
5733,感冒,蒲地蓝消炎片孕妇可以吃吗?,蒲地蓝消炎片有副作用吗？,0
5734,感冒,蒲地蓝消炎片孕妇可以吃吗?,服用蒲地蓝消炎片对胎儿有影响吗？,0
5735,感冒,蒲地蓝消炎片孕妇可以吃吗?,蒲地蓝消炎片有什么功效？,0
5736,感冒,请问肠胃感冒症状有哪些？,肠胃感冒有什么症状？,1
5737,感冒,请问肠胃感冒症状有哪些？,肠胃感冒症状表现为什么？,1
5738,感冒,请问肠胃感冒症状有哪些？,什么是肠胃感冒？,0
5739,感冒,请问肠胃感冒症状有哪些？,小孩肠胃感冒严重吗？,0
5740,感冒,请问肠胃感冒症状有哪些？,肠胃感冒能服用什么药,0
5741,感冒,宝宝老是流鼻涕，咋办？,宝宝老是流鼻涕怎么办？,1
5742,感冒,宝宝老是流鼻涕，咋办？,宝宝一直流鼻涕该怎么做？,1
5743,感冒,宝宝老是流鼻涕，咋办？,流鼻涕有什么药管用？,0
5744,感冒,宝宝老是流鼻涕，咋办？,一直流鼻涕是感冒了吗？,0
5745,感冒,宝宝老是流鼻涕，咋办？,孩子老是流鼻涕能吃什么？,0
5746,感冒,感冒咽喉肿痛吃什么药好得快,感冒咽喉肿痛吃什么药见效快？,1
5747,感冒,感冒咽喉肿痛吃什么药好得快,感冒咽喉肿痛吃什么药管用？,1
5748,感冒,感冒咽喉肿痛吃什么药好得快,感冒咽喉肿痛该怎么办？,0
5749,感冒,感冒咽喉肿痛吃什么药好得快,感冒为什么咽喉肿痛？,0
5750,感冒,感冒咽喉肿痛吃什么药好得快,咽喉肿痛多久能好？,0
5751,感冒,什么药治感冒最好最快？,治感冒最有效的药是什么？,1
5752,感冒,什么药治感冒最好最快？,哪种药治感冒最管用？,1
5753,感冒,什么药治感冒最好最快？,感冒怎么治?,0
5754,感冒,什么药治感冒最好最快？,感冒有什么症状？,0
5755,感冒,什么药治感冒最好最快？,感冒发烧怎么办？,0
5756,感冒,感冒肺部感染用打点滴吗,感冒肺部感染有必要打点滴吗？,1
5757,感冒,感冒肺部感染用打点滴吗,感冒肺部感染可以打点滴吗？,1
5758,感冒,感冒肺部感染用打点滴吗,感冒肺部感染严重吗？,0
5759,感冒,感冒肺部感染用打点滴吗,感冒肺部感染服用什么药管用？,0
5760,感冒,感冒肺部感染用打点滴吗,感冒肺部感染能治好吗？,0
5761,感冒,宝宝有点打喷嚏流鼻涕能不能打预防针,宝宝有点打喷嚏流鼻涕还可以打疫苗吗？,1
5762,感冒,宝宝有点打喷嚏流鼻涕能不能打预防针,宝宝有点打喷嚏流鼻涕能否打预防针？,1
5763,感冒,宝宝有点打喷嚏流鼻涕能不能打预防针,宝宝有点打喷嚏流鼻涕吃什么药好？,0
5764,感冒,宝宝有点打喷嚏流鼻涕能不能打预防针,吃了药打预防针有什么后果？,0
5765,感冒,宝宝有点打喷嚏流鼻涕能不能打预防针,宝宝流鼻涕隔多久可以打预防针？,0
5766,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒可以服用阿莫西林吗？,1
5767,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒是否能吃阿莫西林？,1
5768,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒怎么办？,0
5769,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒会影响孩子吗？,0
5770,感冒,哺乳期感冒能吃阿莫西林吗,哺乳期感冒还能喂奶吗？,0
5771,感冒,感冒后流鼻涕嗓子痒咳嗽怎么办,感冒后流鼻涕嗓子痒咳嗽该怎么办？,1
5772,感冒,感冒后流鼻涕嗓子痒咳嗽怎么办,感冒后流鼻涕嗓子痒咳嗽如何处理？,1
5773,感冒,感冒后流鼻涕嗓子痒咳嗽怎么办,一直咳嗽和流鼻涕是怎么回事？,0
5774,感冒,感冒后流鼻涕嗓子痒咳嗽怎么办,喉咙痒，流鼻涕，吃什么好？,0
5775,感冒,感冒后流鼻涕嗓子痒咳嗽怎么办,嗓子痒，一直咳嗽，是什么原因？,0
5776,感冒,四个月婴儿感冒流鼻涕怎么办,四个月婴儿感冒流鼻涕如何是好？,1
5777,感冒,四个月婴儿感冒流鼻涕怎么办,四个月婴儿感冒流鼻涕该怎么做？,1
5778,感冒,四个月婴儿感冒流鼻涕怎么办,四个月婴儿感冒流鼻涕能吃什么药？,0
5779,感冒,四个月婴儿感冒流鼻涕怎么办,四个月婴儿感冒流鼻涕要去医院吗？,0
5780,感冒,四个月婴儿感冒流鼻涕怎么办,婴儿感冒流鼻涕是怎么回事？,0
5781,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,刚出生十多天的宝宝鼻塞流鼻涕该怎么做？,1
5782,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,刚出生十多天的宝宝鼻塞流鼻涕如何处理？,1
5783,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,宝宝鼻塞流鼻涕能吃什么药管用？,0
5784,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,宝宝鼻塞流鼻涕是怎么回事？,0
5785,感冒,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,宝宝鼻塞流鼻涕多久能好？,0
5786,感冒,天大托恩布洛芬混悬液用量,天大托恩布洛芬混悬液用量多少合适？,1
5787,感冒,天大托恩布洛芬混悬液用量,天大托恩布洛芬混悬液标准用量是多少？,1
5788,感冒,天大托恩布洛芬混悬液用量,布洛芬混悬液有什么危害？,0
5789,感冒,天大托恩布洛芬混悬液用量,服用布洛芬混悬液过量怎么办？,0
5790,感冒,天大托恩布洛芬混悬液用量,布洛芬混悬液有什么副作用？,0
5791,感冒,感冒引起耳朵疼怎么办？,感冒造成耳朵疼该怎么办？,1
5792,感冒,感冒引起耳朵疼怎么办？,感冒引发耳朵疼该怎么做？,1
5793,感冒,感冒引起耳朵疼怎么办？,感冒为什么耳朵疼？,0
5794,感冒,感冒引起耳朵疼怎么办？,感冒会发生病变吗？,0
5795,感冒,感冒引起耳朵疼怎么办？,感冒耳朵疼会影响听力吗？,0
5796,感冒,八个月的宝宝流鼻涕怎么办,请问八个月的宝宝老是流鼻涕怎么办？,1
5797,感冒,八个月的宝宝流鼻涕怎么办,八个月宝宝老是流鼻涕该怎么处理？,1
5798,感冒,八个月的宝宝流鼻涕怎么办,小儿氨酚黄那敏颗粒，这个药副作用是不是很大？,0
5799,感冒,八个月的宝宝流鼻涕怎么办,宝宝老是流鼻涕是不是得了鼻炎？,0
5800,感冒,八个月的宝宝流鼻涕怎么办,宝宝流鼻涕咳嗽打喷嚏是什么问题？,0
5801,感冒,感冒后喉咙有痰怎么办？,感冒后喉咙有痰如何处理？,1
5802,感冒,感冒后喉咙有痰怎么办？,感冒后喉咙有痰该做什么？,1
5803,感冒,感冒后喉咙有痰怎么办？,感冒老是有痰能吃什么水果？,0
5804,感冒,感冒后喉咙有痰怎么办？,感冒有痰严重吗？,0
5805,感冒,感冒后喉咙有痰怎么办？,感冒后喉咙有痰吃什么药好得快？,0
5806,感冒,感冒并发腰痛、全身刺痛怎么回事,感冒并发腰痛、全身刺痛这是怎么啦？,1
5807,感冒,感冒并发腰痛、全身刺痛怎么回事,感冒并发腰痛、全身刺痛什么情况？,1
5808,感冒,感冒并发腰痛、全身刺痛怎么回事,感冒全身痛腰也痛，要注意什么？,0
5809,感冒,感冒并发腰痛、全身刺痛怎么回事,感冒，全身痛，该吃什么药？,0
5810,感冒,感冒并发腰痛、全身刺痛怎么回事,感冒腰痛，全身痛需要去医院吗？,0
5811,感冒,老是流黄鼻涕是怎么回事,总是流黄鼻涕怎么回事？,1
5812,感冒,老是流黄鼻涕是怎么回事,流黄色鼻涕是什么问题？,1
5813,感冒,老是流黄鼻涕是怎么回事,鼻涕由清变黄是好转吗？,0
5814,感冒,老是流黄鼻涕是怎么回事,怎么治疗流黄鼻涕？,0
5815,感冒,老是流黄鼻涕是怎么回事,老是流黄鼻涕吃点什么药好？,0
5816,感冒,孕妇能喝复方甘草口服溶液吗？,孕妇能否服用复方甘草口服溶液吗？,1
5817,感冒,孕妇能喝复方甘草口服溶液吗？,复方甘草口服溶液适宜孕妇喝吗？,1
5818,感冒,孕妇能喝复方甘草口服溶液吗？,孕妇能闻复方甘草口服液的味道吗,0
5819,感冒,孕妇能喝复方甘草口服溶液吗？,孩子能喝复方甘草口服溶液来进行治疗吗？,0
5820,感冒,孕妇能喝复方甘草口服溶液吗？,孕妇吃什么钙片好？,0
5821,感冒,感冒引起听力下降怎么办,感冒造成听力下降怎么办？,1
5822,感冒,感冒引起听力下降怎么办,感冒引起耳朵听力下降，怎么处理？,1
5823,感冒,感冒引起听力下降怎么办,感冒耳朵流血是怎么回事？,0
5824,感冒,感冒引起听力下降怎么办,感冒引起耳朵堵塞去哪冶疗？,0
5825,感冒,感冒引起听力下降怎么办,感冒引起的耳朵疼里面有水严重吗？,0
5826,感冒,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕适宜吃什么水果？,1
5827,感冒,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕能吃那些水果？,1
5828,感冒,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕是感冒了吗？,0
5829,感冒,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕吃什么见效快？,0
5830,感冒,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕能服用利巴韦林吗？,0
5831,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻子被鼻涕堵住了，怎么处理？,1
5832,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻涕堵住了鼻子，鼻子不通怎么办才好？,1
5833,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻子堵塞，吃点什么药呢？,0
5834,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻涕塞住了鼻子，会得鼻炎吗？,0
5835,感冒,鼻子被鼻涕堵住了，怎么做啊,鼻子被堵住，会引发其他疾病吗？,0
5836,感冒,怀孕八个月感冒了怎么办？,怀孕八个月感冒了应该咋办？,1
5837,感冒,怀孕八个月感冒了怎么办？,怀孕感冒了如何处理呀？,1
5838,感冒,怀孕八个月感冒了怎么办？,怀孕感冒要上医院吗？,0
5839,感冒,怀孕八个月感冒了怎么办？,怀孕八个月感冒吃什么药？,0
5840,感冒,怀孕八个月感冒了怎么办？,怀孕感冒影响胎儿吗？,0
5841,感冒,感冒了流鼻涕和流眼泪怎么办,感冒了流鼻涕和流眼泪该怎么做才好？,1
5842,感冒,感冒了流鼻涕和流眼泪怎么办,感冒又流鼻涕又流眼泪怎么办呀？,1
5843,感冒,感冒了流鼻涕和流眼泪怎么办,感冒了流眼泪流鼻涕吃什么药好的快？,0
5844,感冒,感冒了流鼻涕和流眼泪怎么办,流鼻涕流泪是感冒吗？,0
5845,感冒,感冒了流鼻涕和流眼泪怎么办,感冒了鼻塞，流眼泪请问吃什么药？,0
5846,感冒,感冒了怎样区分冷感还是热感啊,请问怎么区分热感冒和冷感冒呢？,1
5847,感冒,感冒了怎样区分冷感还是热感啊,宝宝感冒了怎样分辨冷感还是热感？,1
5848,感冒,感冒了怎样区分冷感还是热感啊,热感冒冷感冒有什么症状？,0
5849,感冒,感冒了怎样区分冷感还是热感啊,风热感冒和风寒感冒的起因是什么？,0
5850,感冒,感冒了怎样区分冷感还是热感啊,热感冒冷感冒怎么治疗？,0
5851,感冒,早产儿感冒怎么办,早产儿感冒了要怎么治,1
5852,感冒,早产儿感冒怎么办,早产儿感冒有什么办法,1
5853,感冒,早产儿感冒怎么办,早产儿怎么护理,0
5854,感冒,早产儿感冒怎么办,孕妇感冒怎样预防,0
5855,感冒,早产儿感冒怎么办,早产儿感冒能输液吗,0
5856,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了可以吃感冒药吗,1
5857,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了有什么办法,1
5858,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒对孩子有影响吗,0
5859,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了饮食吃什么,0
5860,感冒,哺乳期感冒了能吃感冒药吗,感冒能喝清热解毒口服液吗？,0
5861,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了可不可以吃感冒药？,1
5862,感冒,哺乳期感冒了能吃感冒药吗,哺乳期感冒了吃感冒药合适吗？,1
5863,感冒,哺乳期感冒了能吃感冒药吗,哺乳期吃感冒药多久能喂奶？,0
5864,感冒,哺乳期感冒了能吃感冒药吗,哺乳期吃了感冒药对孩子具体有什么影响？,0
5865,感冒,哺乳期感冒了能吃感冒药吗,哺乳期不吃了感冒药怎么办？,0
5866,感冒,怀孕四个月孕妇可以闻风油精吗,怀孕四个月孕妇可不可以闻风油精,1
5867,感冒,怀孕四个月孕妇可以闻风油精吗,怀孕四个月孕妇能闻风油精吗,1
5868,感冒,怀孕四个月孕妇可以闻风油精吗,风油精有什么危害,0
5869,感冒,怀孕四个月孕妇可以闻风油精吗,孕妇可以运动吗,0
5870,感冒,怀孕四个月孕妇可以闻风油精吗,孕妇应该注意什么,0
5871,感冒,怀孕四个月孕妇可以闻风油精吗,怀孕四个月孕妇可以闻风油精的味道吗？,1
5872,感冒,怀孕四个月孕妇可以闻风油精吗,怀孕四个月孕妇能闻风油精吗？,1
5873,感冒,怀孕四个月孕妇可以闻风油精吗,孕妇不小心闻了风油精有什么后果？,0
5874,感冒,怀孕四个月孕妇可以闻风油精吗,孕妇闻风油精有什么影响？,0
5875,感冒,怀孕四个月孕妇可以闻风油精吗,孕妇闻到风油精的危害有什么？,0
5876,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕能吃药吗？,1
5877,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕需要吃什么药？,1
5878,感冒,孩子经常流黄鼻涕吃什么药？,流黄鼻涕会引起发热吗,0
5879,感冒,孩子经常流黄鼻涕吃什么药？,流黄鼻涕应该注意什么,0
5880,感冒,孩子经常流黄鼻涕吃什么药？,流黄鼻涕是有内火吗,0
5881,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕适宜吃什么药？,1
5882,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕可以服用哪些药？,1
5883,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕是怎么回事？,0
5884,感冒,孩子经常流黄鼻涕吃什么药？,孩子经常流黄鼻涕怎么办？,0
5885,感冒,孩子经常流黄鼻涕吃什么药？,孩子流黄鼻涕也是感冒吗？,0
5886,感冒,有什么办法可以预防感冒？,最好的办法是什么可以预防感冒,1
5887,感冒,有什么办法可以预防感冒？,预防感冒的办法是什么,1
5888,感冒,有什么办法可以预防感冒？,预防感冒吃什么水果好,0
5889,感冒,有什么办法可以预防感冒？,预防鼻炎有什么小妙招,0
5890,感冒,有什么办法可以预防感冒？,预防感冒可以喝板蓝根吗,0
5891,感冒,有什么办法可以预防感冒？,请问有什么好的办法可以预防感冒的发生？,1
5892,感冒,有什么办法可以预防感冒？,怎么能有效预防感冒？,1
5893,感冒,有什么办法可以预防感冒？,感冒期间会有什么症状发生?,0
5894,感冒,有什么办法可以预防感冒？,出现感冒怎么办？,0
5895,感冒,有什么办法可以预防感冒？,感冒是怎样发生的?,0
5896,感冒,来月经时能不能吃感冒药,来月经是否可以吃感冒药,1
5897,感冒,来月经时能不能吃感冒药,来例假时感冒药能吃吗,1
5898,感冒,来月经时能不能吃感冒药,感冒药注意事项是什么,0
5899,感冒,来月经时能不能吃感冒药,来月经吃退烧药有什么影响,0
5900,感冒,来月经时能不能吃感冒药,感冒能吃阿莫西林吗,0
5901,感冒,来月经时能不能吃感冒药,来月经时能否吃感冒药？,1
5902,感冒,来月经时能不能吃感冒药,来例假时吃感冒药可行吗？,1
5903,感冒,来月经时能不能吃感冒药,来月经时感冒该怎么办？,0
5904,感冒,来月经时能不能吃感冒药,来月经不能吃什么感冒药？,0
5905,感冒,来月经时能不能吃感冒药,吃了感冒药，月经会不会退后？,0
5906,感冒,感冒不吃药能好吗？,不吃药多喝水感冒能好吗,1
5907,感冒,感冒不吃药能好吗？,感冒不吃药多久能好,1
5908,感冒,感冒不吃药能好吗？,感冒喉咙痛吃什么药能好,0
5909,感冒,感冒不吃药能好吗？,感冒不吃药靠什么提高免疫力,0
5910,感冒,感冒不吃药能好吗？,嗓子疼不吃药多喝水能好吗,0
5911,感冒,刚刚满月的婴儿感冒怎么办？,一个月的宝宝感冒了怎么办呀,1
5912,感冒,刚刚满月的婴儿感冒怎么办？,刚刚满月的婴儿感冒有什么好的办法,1
5913,感冒,刚刚满月的婴儿感冒怎么办？,宝宝感冒能服抗生素吗,0
5914,感冒,刚刚满月的婴儿感冒怎么办？,婴儿感冒没有别的症状不用药可以吗,0
5915,感冒,刚刚满月的婴儿感冒怎么办？,刚刚满月的婴儿该怎么护理,0
5916,感冒,刚刚满月的婴儿感冒怎么办？,刚满月婴儿感冒，怎么治疗？,1
5917,感冒,刚刚满月的婴儿感冒怎么办？,刚刚满月的婴儿感冒该怎么处理？,1
5918,感冒,刚刚满月的婴儿感冒怎么办？,刚满月的婴儿感冒有什么症状呢？,0
5919,感冒,刚刚满月的婴儿感冒怎么办？,刚满月的宝宝感冒可以用哪些药？,0
5920,感冒,刚刚满月的婴儿感冒怎么办？,刚满月婴儿，呼吸不畅，不睡觉，是不是感冒了？,0
5921,感冒,怀孕快三个月了感冒了怎么办,怀孕快三个月了感冒了怎么办才好,1
5922,感冒,怀孕快三个月了感冒了怎么办,怀孕快三个月了感冒了有什么办法,1
5923,感冒,怀孕快三个月了感冒了怎么办,怀孕感冒了能吃退烧药吗,0
5924,感冒,怀孕快三个月了感冒了怎么办,孕妇可以运动吗,0
5925,感冒,怀孕快三个月了感冒了怎么办,孕妇需要注意饮食避免劳累,0
5926,感冒,怀孕快三个月了感冒了怎么办,怀孕三个月了怎么样治感冒？,1
5927,感冒,怀孕快三个月了感冒了怎么办,怀孕快三个月了感冒了如何是好？,1
5928,感冒,怀孕快三个月了感冒了怎么办,怀孕快三个月了感冒了能喝药吗？,0
5929,感冒,怀孕快三个月了感冒了怎么办,怀孕喝姜水对胎儿有影响吗？,0
5930,感冒,怀孕快三个月了感冒了怎么办,怀孕前吃过感冒药有影响吗？,0
5931,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,孕妇吃感冒药期间怀孕了，有什么影响,1
5932,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,吃感冒药期间怀孕是不是有影响,1
5933,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,吃消炎药期间怀孕了，对胎儿好吗,0
5934,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,孕妇吃感冒药有什么危害,0
5935,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕了该注意些什么,0
5936,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,吃了感冒药怀孕了影响胎儿吗？,1
5937,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕吃感冒药有没有影响？,1
5938,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,备孕吃了些感冒药可以怀孕吗？,0
5939,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕初期吃感冒药或其他药会怎么样呢？,0
5940,感冒,上月吃感冒药期间老婆怀孕了，有影响吗,怀孕了不能吃感冒药和消炎药？,0
5941,感冒,打喷嚏流清涕是什么感冒,打喷嚏流清涕是那种类型的感冒,1
5942,感冒,打喷嚏流清涕是什么感冒,打喷嚏流清涕是哪一种感冒,1
5943,感冒,打喷嚏流清涕是什么感冒,打喷嚏流清涕吃什么药,0
5944,感冒,打喷嚏流清涕是什么感冒,流清涕是风寒还是风热,0
5945,感冒,打喷嚏流清涕是什么感冒,打喷嚏流清涕是病毒感染吗？,0
5946,感冒,哺乳期感冒了宝宝还能喂奶吗,哺乳期感冒了宝宝还能不能吃奶,1
5947,感冒,哺乳期感冒了宝宝还能喂奶吗,哺乳期感冒了喂奶对宝宝有影响吗,1
5948,感冒,哺乳期感冒了宝宝还能喂奶吗,哺乳期感冒不吃药妙招是什么,0
5949,感冒,哺乳期感冒了宝宝还能喂奶吗,哺乳期发烧了，还能给宝宝吃奶吗,0
5950,感冒,哺乳期感冒了宝宝还能喂奶吗,怀孕期感冒能吃药吗,0
5951,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃了感冒药要过多久才能喂奶,1
5952,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃了感冒药什么时候可以喂奶,1
5953,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期能吃感冒药吗,0
5954,感冒,哺乳期吃了感冒药多久可以喂奶,感冒吃哪些药对宝宝影响小,0
5955,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期发烧了，还能给宝宝吃奶吗,0
5956,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃过感冒药多长时间可以喂奶？,1
5957,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃感冒药多久能喂奶？,1
5958,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃了感冒药怎么办？,0
5959,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期可以吃感冒药吗？,0
5960,感冒,哺乳期吃了感冒药多久可以喂奶,哺乳期吃了感冒药对孩子具体有什么影响？,0
5961,感冒,感冒以后吃了几天药不见效怎么办,感冒以后吃了几天药没有效果怎么回事,1
5962,感冒,感冒以后吃了几天药不见效怎么办,感冒以后吃了几天药没有效果该怎么办才好,1
5963,感冒,感冒以后吃了几天药不见效怎么办,发烧吃了药不见效是不是抵抗力差了,0
5964,感冒,感冒以后吃了几天药不见效怎么办,发烧以后吃了药不见效会不会加重,0
5965,感冒,感冒以后吃了几天药不见效怎么办,感冒以后应该注意什么,0
5966,感冒,九个月宝宝打喷嚏流鼻涕吃什么药,九个月宝宝感冒打喷嚏流鼻涕吃什药效果好,1
5967,感冒,九个月宝宝打喷嚏流鼻涕吃什么药,九个月孩子打喷嚏流鼻涕推荐吃什么药,1
5968,感冒,九个月宝宝打喷嚏流鼻涕吃什么药,宝宝打喷嚏有什么小妙招,0
5969,感冒,九个月宝宝打喷嚏流鼻涕吃什么药,宝宝感冒流鼻涕会不会引起发烧,0
5970,感冒,九个月宝宝打喷嚏流鼻涕吃什么药,宝宝打喷嚏流鼻涕注意多喝水,0
5971,感冒,妈妈感冒了可以喂母乳吗,妈妈感冒了喂母乳有什么影响吗,1
5972,感冒,妈妈感冒了可以喂母乳吗,妈妈感冒了可以继续喂母乳给宝宝吗,1
5973,感冒,妈妈感冒了可以喂母乳吗,孕妇妈妈感冒了吃饭应该注意什么,0
5974,感冒,妈妈感冒了可以喂母乳吗,孕妇妈妈感冒的症状有什么,0
5975,感冒,妈妈感冒了可以喂母乳吗,妈妈应该怎么护理宝宝,0
5976,感冒,每天早上打喷嚏流鼻涕是怎么回事,每天早上打喷嚏流鼻涕该怎么办,1
5977,感冒,每天早上打喷嚏流鼻涕是怎么回事,为什么每天早上都打喷嚏流鼻涕,1
5978,感冒,每天早上打喷嚏流鼻涕是怎么回事,每天早上打喷嚏流鼻涕是遗传吗,0
5979,感冒,每天早上打喷嚏流鼻涕是怎么回事,每天早上打嗝是怎么回事,0
5980,感冒,每天早上打喷嚏流鼻涕是怎么回事,每天早上打不起精神是什么原因,0
5981,感冒,孕妇有轻微感冒该怎么办？,孕妇有轻微感冒症状怎么办才好,1
5982,感冒,孕妇有轻微感冒该怎么办？,孕妇有轻微感冒有什么办法,1
5983,感冒,孕妇有轻微感冒该怎么办？,孕妇着凉发烧了该怎么办,0
5984,感冒,孕妇有轻微感冒该怎么办？,孕妇感冒期间能洗澡吗,0
5985,感冒,孕妇有轻微感冒该怎么办？,孕妇轻微感冒应该在饮食上注意什么,0
5986,感冒,宝宝一直流清鼻涕怎么办,宝宝老是流清鼻涕怎么回事,1
5987,感冒,宝宝一直流清鼻涕怎么办,孩子总是流清鼻涕怎么才好,1
5988,感冒,宝宝一直流清鼻涕怎么办,宝宝一直流清鼻涕是不是感冒了,0
5989,感冒,宝宝一直流清鼻涕怎么办,宝宝一直打喷嚏是什么引起的,0
5990,感冒,宝宝一直流清鼻涕怎么办,预防流感打喷嚏的小妙招是什么,0
5991,感冒,怀孕2个月感冒了，怎么办啊？,怀孕2个月感冒了有什么办法,1
5992,感冒,怀孕2个月感冒了，怎么办啊？,怀孕2个月感冒了该咋办,1
5993,感冒,怀孕2个月感冒了，怎么办啊？,孕妇感冒了能吃什么药,0
5994,感冒,怀孕2个月感冒了，怎么办啊？,孕妇能做无氧运动吗,0
5995,感冒,怀孕2个月感冒了，怎么办啊？,怀孕感冒了可以吃抗生素吗,0
5996,感冒,感冒了会影响血常规检查吗,感冒了检查血常规有什么影响吗,1
5997,感冒,感冒了会影响血常规检查吗,感冒了检查血常规会不会有影响,1
5998,感冒,感冒了会影响血常规检查吗,血常规在什么情况下建议检查,0
5999,感冒,感冒了会影响血常规检查吗,感冒了会不会引起发烧,0
6000,感冒,感冒了会影响血常规检查吗,发烧期间抽血，化验结果准确吗,0
